"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Jasper Cillessen is my favorite keeper in worldcup2014",FALSE,0,NA,2014-07-13 23:56:28,FALSE,NA,"488472058192355328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","priscillapristt",0,FALSE,FALSE,NA,NA
"2","GKs who all saw the the field? #Netherlands #VanGaal #respect #Krul #Cillessen #Vorm #Dutch #WholeTeamSawTime http://t.co/mUy52DsSpi",FALSE,3,NA,2014-07-13 23:56:24,FALSE,NA,"488472042488864768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoalkeeperHelp",0,FALSE,FALSE,NA,NA
"3","RT @FA: World Cup Wrap Day 32: Jasper Cillessen gets the meme treatment, Messi's call to arms and North Korea's fine campaign http://t.co/c…",FALSE,0,NA,2014-07-13 23:54:08,FALSE,NA,"488471470289334272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MRizkiR13",24,TRUE,FALSE,NA,NA
"4","RT @FootyHumour: Jasper Cillessen is very bored. Might as well have a seat. http://t.co/TBB8tsqzHE",FALSE,0,NA,2014-07-13 23:49:41,FALSE,NA,"488470350355644417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MexbarbiLupita",2532,TRUE,FALSE,NA,NA
"5","RT @FootyHumour: Jasper Cillessen is very bored. Might as well have a seat. http://t.co/TBB8tsqzHE",FALSE,0,NA,2014-07-13 23:47:11,FALSE,NA,"488469719490383873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a7medsuperman",2532,TRUE,FALSE,NA,NA
"6","dont even mention jasper cillessen to my emo",FALSE,0,NA,2014-07-13 23:44:15,FALSE,NA,"488468981389746176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","callitdumbluck",0,FALSE,FALSE,NA,NA
"7","RT @morten: Cillessen gets meme after sitdown during Holland vs Brazil #hollandvsbrazil #WorldCup #cillessensitsonthings http://t.co/lQxzxL…",FALSE,0,NA,2014-07-13 23:41:55,FALSE,NA,"488468394929557504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Myrthjex",23,TRUE,FALSE,NA,NA
"8","RT @theScoreWC2014: The very best of the Jasper Cillessen chillin’ meme: http://t.co/fFCC7n9ykE http://t.co/BPh5zEceGM",FALSE,0,NA,2014-07-13 23:40:39,FALSE,NA,"488468077328490496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robsgaminworld",192,TRUE,FALSE,NA,NA
"9","RT @soccergods: Trying to avoid complacency, Cillessen has decided to wall-sits. #BRAvNED http://t.co/kudHlGtNDZ",FALSE,0,NA,2014-07-13 23:40:10,FALSE,NA,"488467953633857536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hadiz2010",90,TRUE,FALSE,NA,NA
"10","@DavidLonsdale7 cillessen was a good choice as keeper though, I totally dismissed the Dutch doing anything",FALSE,0,"DavidLonsdale7",2014-07-13 23:38:47,FALSE,"488464741304922113","488467608719867904","616278101","<a href=""http://getfalcon.pro"" rel=""nofollow"">Falcon Pro</a>","mccann82",0,FALSE,FALSE,NA,NA
"11","Abby you still need to like the Cillessen booty page",FALSE,0,NA,2014-07-13 23:36:04,FALSE,NA,"488466922473005057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PSSoulxPunk",0,FALSE,FALSE,NA,NA
"12","RT @VOETBALHUMORcom: Cillessen en Van Persie. #braned #JasperCillessenSitsOnThings http://t.co/dvmPLNeZs1",FALSE,0,NA,2014-07-13 23:35:35,FALSE,NA,"488466802998280193",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","BKK_Rob",127,TRUE,FALSE,NA,NA
